country,iso_code,year,population,gdp,total_energy_twh,energy_per_capita_kwh,energy_intensity,oil_consumption_twh,gas_consumption_twh,coal_consumption_twh,biofuel_consumption_twh,renewables_consumption_twh,low_carbon_consumption_twh,fossil_consumption_twh,fossil_share_energy,low_carbon_share_energy,co2_emissions
Brazil,BRA,1900,18058538.0,15718016000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1901,18463951.0,17288480768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1902,18869255.0,17298221056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1903,19274237.0,17645600768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1904,19687910.0,17980866560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1905,20110461.0,18502774784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1906,20542081.0,20284010496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1907,20982964.0,20275920896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1908,21433310.0,20131334144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1909,21892657.0,21732245504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1910,22361184.0,21993840640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1911,22839075.0,24411211776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1912,23326514.0,24141056000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1913,23823693.0,24748359680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1914,24331468.0,24257644544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1915,24850065.0,25364871168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1916,25379715.0,26104092672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1917,25920654.0,27944951808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1918,26470416.0,27354357760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1919,27027899.0,30967590912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1920,27593186.0,34035767296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1921,28166360.0,34737496064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1922,28747505.0,37133139968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1923,29336703.0,39232720896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1924,29937978.0,39234359296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1925,30551576.0,39370936320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1926,31177749.0,40207945728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1927,31816757.0,43147841536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1928,32468862.0,48093126656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1929,33134257.0,48189710336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1930,33813213.0,45316800512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1931,34506006.0,44327264256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1932,35212919.0,45863583744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1933,35934239.0,49478451200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1934,36670335.0,53550284800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1935,37421510.0,55056297984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1936,38188072.0,60316401664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1937,38970337.0,62286069760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1938,39768626.0,64865640448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1939,40633684.0,65550204928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1940,41568218.0,66193539072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1941,42575027.0,70802128896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1942,43657003.0,68221296640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1943,44817135.0,77735960576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1944,46008096.0,80576684032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1945,47230706.0,82817277952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1946,48485805.0,91503345664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1947,49774257.0,94744731648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1948,51096948.0,103940636672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1949,52489682.0,111894872064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1950,53408501.0,119498719232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1951,55018796.0,125334814720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1952,56694832.0,134544285696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1953,58433700.0,140888047616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1954,60235068.0,151832723456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1955,62101343.0,165244239872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1956,64033951.0,170024681472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1957,66031450.0,183084417024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1958,68092105.0,202937286656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1959,70214424.0,222726635520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1960,72388071.0,243618988032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1961,74605393.0,264690925568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1962,76865270.0,282182189056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1963,79164180.0,283741028352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1964,81488546.0,293385633792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1965,83817535.0,300547047424.0,273.87,3267.45,0.911,177.731,0.513,20.178,0.0,70.875,70.875,198.422,73.681,26.319,0.0
Brazil,BRA,1966,86139306.0,320583729152.0,298.78,3468.569,0.932,193.798,0.6,21.864,0.0,77.517,77.517,216.262,73.614,26.386,0.0
Brazil,BRA,1967,88446075.0,334149091328.0,309.579,3500.202,0.926,199.992,0.679,22.597,0.0,81.081,81.081,223.268,73.359,26.641,0.0
Brazil,BRA,1968,90741191.0,366804795392.0,353.486,3895.541,0.964,240.196,0.717,22.237,0.0,84.861,84.861,263.15,75.615,24.385,0.0
Brazil,BRA,1969,93045719.0,401601724416.0,385.812,4146.478,0.961,263.568,0.756,24.818,0.0,90.811,90.811,289.142,76.099,23.901,0.0
Brazil,BRA,1970,95375606.0,443496726528.0,466.117,4887.17,1.051,314.022,0.811,28.345,3.605,115.772,115.772,343.178,74.775,25.225,0.0
Brazil,BRA,1971,97739228.0,493683376128.0,505.982,5176.857,1.025,342.922,1.277,28.532,3.49,125.466,125.466,372.731,74.816,25.184,0.0
Brazil,BRA,1972,100146746.0,552789540864.0,582.635,5817.814,1.054,394.391,1.754,30.036,4.304,147.324,147.324,426.18,74.312,25.688,0.0
Brazil,BRA,1973,102600924.0,629980135424.0,687.829,6703.927,1.092,479.144,2.007,29.519,3.583,166.734,166.734,510.67,75.386,24.614,0.0
Brazil,BRA,1974,105089625.0,681263693824.0,762.341,7254.194,1.119,527.101,3.862,31.312,3.347,188.242,188.242,562.275,74.918,25.082,0.0
Brazil,BRA,1975,107619517.0,716641599488.0,802.55,7457.295,1.12,541.394,4.197,37.225,3.214,206.721,206.721,582.816,73.817,26.183,0.0
Brazil,BRA,1976,110213306.0,790037659648.0,877.895,7965.415,1.111,582.451,4.836,39.726,2.949,235.964,235.964,627.013,72.657,27.343,0.0
Brazil,BRA,1977,112875239.0,828975480832.0,940.252,8330.014,1.134,597.42,6.032,50.386,6.43,269.587,269.587,653.838,70.806,29.194,0.0
Brazil,BRA,1978,115600895.0,870261981184.0,1037.184,8972.111,1.192,651.683,7.938,57.935,11.558,301.126,301.126,717.555,70.44,29.56,0.0
Brazil,BRA,1979,118380770.0,929101316096.0,1121.672,9475.12,1.207,683.754,8.698,62.929,15.896,345.28,345.28,755.381,68.63,31.37,0.0
Brazil,BRA,1980,121207403.0,1014791995392.0,1158.037,9554.176,1.141,672.823,10.168,68.645,19.461,383.178,383.178,751.636,66.234,33.766,0.0
Brazil,BRA,1981,124063068.0,971272355840.0,1120.797,9034.095,1.154,634.046,9.124,67.158,17.818,386.909,386.909,710.328,64.738,35.262,0.0
Brazil,BRA,1982,126923109.0,978935414784.0,1180.552,9301.314,1.206,647.437,13.037,70.992,24.806,423.647,423.647,731.466,63.324,36.676,0.0
Brazil,BRA,1983,129790032.0,950507864064.0,1194.41,9202.629,1.257,603.868,17.629,79.837,35.638,465.729,465.729,701.334,60.094,39.906,0.0
Brazil,BRA,1984,132658811.0,1001891233792.0,1276.847,9625.041,1.274,607.217,20.519,98.591,44.14,515.81,520.374,726.327,58.26,41.74,0.0
Brazil,BRA,1985,135515541.0,1080097308672.0,1368.704,10099.976,1.267,625.487,25.74,116.548,54.092,559.163,568.554,767.774,57.454,42.546,0.0
Brazil,BRA,1986,138336321.0,1160963031040.0,1442.552,10427.865,1.243,675.096,29.987,117.993,69.462,586.163,586.563,823.075,58.389,41.611,0.0
Brazil,BRA,1987,141104892.0,1201712922624.0,1481.515,10499.39,1.233,691.2,33.475,123.555,70.325,597.024,599.726,848.229,58.581,41.419,0.0
Brazil,BRA,1988,143826311.0,1200534716416.0,1545.098,10742.805,1.287,709.973,33.698,126.268,74.058,637.531,639.219,869.938,57.644,42.356,0.0
Brazil,BRA,1989,146502923.0,1238775496704.0,1581.536,10795.254,1.277,720.311,34.549,125.291,80.062,659.28,664.364,880.152,56.986,43.014,0.0
Brazil,BRA,1990,149143183.0,1185475198976.0,1562.972,10479.677,1.318,716.195,31.455,111.621,73.802,660.05,666.264,859.271,56.326,43.674,0.0
Brazil,BRA,1991,151724204.0,1213090103296.0,1624.042,10703.906,1.339,727.471,32.701,127.964,75.068,692.516,696.522,888.136,56.046,43.954,0.0
Brazil,BRA,1992,154275022.0,1221828542464.0,1652.104,10708.821,1.352,736.129,37.044,124.18,73.601,709.402,714.289,897.353,55.679,44.321,0.0
Brazil,BRA,1993,156794519.0,1298220843008.0,1730.256,11035.18,1.333,768.929,43.395,127.936,77.747,746.28,747.508,940.26,55.71,44.29,0.0
Brazil,BRA,1994,159264962.0,1391783968768.0,1806.904,11345.27,1.298,809.626,47.392,131.332,83.522,774.541,774.694,988.349,56.059,43.941,0.0
Brazil,BRA,1995,161735036.0,1468835168256.0,1913.031,11828.177,1.302,860.193,52.305,137.73,87.004,809.776,816.774,1050.228,56.252,43.748,0.0
Brazil,BRA,1996,164202497.0,1520364945408.0,2030.631,12366.629,1.336,926.768,57.627,142.119,89.891,849.153,855.895,1126.514,56.826,43.174,0.0
Brazil,BRA,1997,166661609.0,1591956078592.0,2149.204,12895.617,1.35,999.648,62.625,142.971,86.482,884.476,893.279,1205.245,57.433,42.567,0.0
Brazil,BRA,1998,169159594.0,1617675812864.0,2239.432,13238.576,1.384,1052.714,65.632,140.04,85.937,919.042,928.111,1258.386,57.553,42.447,0.0
Brazil,BRA,1999,171641487.0,1645888012288.0,2269.971,13225.073,1.379,1059.68,77.88,141.808,86.176,926.246,937.293,1279.368,57.716,42.284,0.0
Brazil,BRA,2000,174018229.0,1739727962112.0,2364.255,13586.25,1.359,1098.586,97.045,151.181,75.091,945.207,962.001,1346.812,58.334,41.666,31.21
Brazil,BRA,2001,176301154.0,1785513115648.0,2304.051,13068.838,1.29,1105.891,122.862,148.788,70.39,838.67,878.115,1377.541,61.071,38.929,34.74
Brazil,BRA,2002,178503419.0,1861742362624.0,2351.535,13173.614,1.263,1079.309,145.163,144.01,76.281,892.357,930.264,1368.482,59.532,40.468,33.64
Brazil,BRA,2003,180622646.0,1904932683776.0,2386.334,13211.71,1.253,1039.934,162.473,149.419,72.719,942.937,979.335,1351.825,57.989,42.011,33.04
Brazil,BRA,2004,182675086.0,2038447996928.0,2503.373,13703.963,1.228,1075.881,193.225,156.657,80.952,989.595,1021.061,1425.762,58.27,41.73,39.44
Brazil,BRA,2005,184688047.0,2129214439424.0,2569.063,13910.281,1.207,1094.343,201.271,151.085,85.189,1035.215,1061.707,1446.699,57.674,42.326,39.86
Brazil,BRA,2006,186653053.0,2240805339136.0,2641.583,14152.367,1.179,1120.918,211.698,148.974,81.881,1061.542,1098.318,1481.59,57.428,42.572,40.25
Brazil,BRA,2007,188552256.0,2405626806272.0,2810.543,14905.913,1.168,1175.956,218.016,157.872,108.08,1161.013,1193.858,1551.844,56.519,43.481,40.47
Brazil,BRA,2008,190367242.0,2559842713600.0,2936.354,15424.68,1.147,1228.893,256.609,160.132,148.092,1188.129,1224.985,1645.634,57.327,42.673,52.63
Brazil,BRA,2009,192079912.0,2589568270336.0,2925.52,15230.744,1.13,1225.733,206.686,129.207,160.771,1261.723,1295.731,1561.627,54.653,45.347,40.73
Brazil,BRA,2010,193701879.0,2820492492800.0,3188.735,16462.074,1.131,1309.879,275.768,168.198,168.838,1324.56,1362.381,1753.845,56.281,43.719,58.88
Brazil,BRA,2011,195284687.0,2968454955008.0,3316.323,16981.994,1.117,1372.37,274.834,179.673,154.75,1373.394,1413.962,1826.877,56.37,43.63,53.05
Brazil,BRA,2012,196876061.0,3025484382208.0,3408.335,17312.084,1.127,1447.965,325.765,177.8,147.741,1342.998,1384.334,1951.53,58.501,41.499,70.91
Brazil,BRA,2013,198478236.0,3116394610688.0,3500.955,17638.986,1.123,1498.018,383.828,191.647,172.715,1317.562,1357.075,2073.493,60.442,39.558,95.81
Brazil,BRA,2014,200085074.0,3132099919872.0,3575.635,17870.574,1.142,1540.811,406.555,203.77,189.43,1317.889,1357.02,2151.135,61.318,38.682,113.94
Brazil,BRA,2015,201675482.0,3021043138560.0,3535.438,17530.332,1.17,1455.043,429.365,204.981,221.571,1343.086,1380.388,2089.39,60.217,39.783,109.64
Brazil,BRA,2016,203218058.0,2922076176384.0,3451.454,16983.994,1.181,1379.58,370.879,185.15,201.629,1403.47,1443.33,1935.609,57.285,42.715,86.63
Brazil,BRA,2017,204703394.0,2960731668480.0,3477.629,16988.623,1.175,1388.852,376.32,195.275,206.01,1406.64,1445.988,1960.447,57.551,42.449,91.86
Brazil,BRA,2018,206107217.0,3013541101568.0,3486.378,16915.361,1.157,1317.631,358.908,190.979,238.946,1505.676,1544.666,1867.518,54.731,45.269,82.36
Brazil,BRA,2019,207455405.0,3050327244800.0,3567.019,17194.148,1.169,1335.663,357.333,179.512,264.483,1576.005,1615.928,1872.509,53.678,46.322,89.89
Brazil,BRA,2020,208660785.0,2950377504768.0,3422.429,16401.881,1.16,1257.651,314.237,162.295,246.243,1575.936,1610.634,1734.183,51.847,48.153,83.85
Brazil,BRA,2021,209550238.0,3097565331456.0,3581.199,17089.93,1.156,1337.804,404.465,197.067,243.777,1531.76,1567.979,1939.336,55.294,44.706,110.26
Brazil,BRA,2022,210306358.0,3187413090304.0,3731.718,17744.197,1.171,1390.148,319.876,162.767,241.951,1737.903,1773.674,1872.792,51.359,48.641,69.97
Brazil,BRA,2023,211140678.0,0.0,3853.746,18252.031,0.0,1425.2,298.761,159.269,263.015,1839.673,1875.048,1883.23,50.109,49.891,68.44
Brazil,BRA,2024,211998503.0,0.0,3919.054,18486.234,0.0,1427.733,313.639,147.807,269.88,1898.276,1936.758,1889.178,49.378,50.622,76.92
Indonesia,IDN,1900,38179623.0,51910098944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1901,38668903.0,51089575936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1902,39163692.0,50067218432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1903,39646401.0,52836519936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1904,40116661.0,53544038400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1905,40574022.0,54217261056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1906,41018198.0,55577653248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1907,41465424.0,57010999296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1908,41914876.0,56856240128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1909,42366545.0,59669188608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1910,42820498.0,63242977280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1911,43254585.0,66186964992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1912,43716724.0,67204390912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1913,44180972.0,70277955584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1914,44647319.0,70179414016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1915,45118696.0,71131422720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1916,45528655.0,71621763072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1917,45837761.0,71790051328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1918,46225903.0,73209782272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1919,46707410.0,79914983424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1920,47304303.0,77485137920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1921,47889453.0,77563396096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1922,48464913.0,79663742976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1923,49048301.0,81177518080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1924,49640203.0,85424193536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1925,50240326.0,87028097024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1926,50849550.0,92032958464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1927,51467289.0,97879146496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1928,52094423.0,101521252352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1929,52730659.0,103854333952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1930,53422386.0,105315721216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1931,54167255.0,98592702464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1932,54965265.0,94763261952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1933,55772671.0,95742566400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1934,56592409.0,97150009344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1935,57426239.0,99821166592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1936,58274749.0,106169204736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1937,59137646.0,118784974848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1938,60015810.0,118306021376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1939,60908068.0,119488020480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1940,61843190.0,131348013056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1941,62820886.0,136663105536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1942,63742503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1943,64402814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1944,64654432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1945,64894598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1946,65358783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1947,66226965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1948,67261032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1949,68405199.0,94018076672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,1950,68798981.0,105742745600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
